	ID	text	reg_name	sex	titles	titles_norm	titles_ref	titles_ref_norm	prof	prof_norm	staff	staff_norm	off	off_norm	off_corresp	fn_role	catchword	event_ref	collection	xml	date	from	to	dead	earliest possible death	year	fromyear	toyear
495	pe__dorothea_poschin_SB_CD_00966	fraw Dorothe die Poschin	Dorothea Poschin Poschin	f	fraw	Frau	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_00966	1448	00966-eintrag_vom_1448-06-07.xml	1448-06-07			False	 	1448		
496	pe__thomas_swarcz_QGW_II_II_2673	erbern weisen Thomanen Swartz, spitalmaister der burgerspital	Thomas Swarcz	m	erbern; weisen	ehrbar; weise	 	 	 	 	 	 	spitalmaister	Spitalmeister	org__wien-buergerspital	recipient	 	ev__SB_CD_00966	1448	00966-eintrag_vom_1448-06-07.xml	1448-06-07			False	 	1448		
497	pe__jakob_kreuss_SB_CD_00967	Jacob Kreuss	Jakob Kreuss	m	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_00967	1448	00967-eintrag_vom_1448-06-19.xml	1448-06-19			False	 	1448		
498	pe__michael_muenzer_SB_CD_00967	Micheln des Munsser	Michael der Münzer	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_00967	1448	00967-eintrag_vom_1448-06-19.xml	1448-06-19			False	 	1448		
499	pe__martin_weidacher_SB_CD_00967	erbern Mertten Weidacher	Martin Weidacher	m	erbern	ehrbar	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_00967	1448	00967-eintrag_vom_1448-06-19.xml	1448-06-19			False	 	1448		
500	pe__margarethe_SB_CD_00967	Margrethen, seiner hausfraun	Margarethe Weidacherin	f	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_00967	1448	00967-eintrag_vom_1448-06-19.xml	1448-06-19			False	 	1448		
501	pe__jakob_straiffing_QGW_II_III_2360	Jacob Straiffing	Jakob Straiffing der Zinngiesser	m	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_00968	1448	00968-eintrag_vom_1448-07-10.xml	1448-07-10			False	 	1448		
502	pe__peter_obrecht_QGW_II_III_2464	Peter Obrecht, zingiesser	Peter Obrecht der Zinngiesser	m	 	 	 	 	zingiesser	Zinngiesser	 	 	 	 	 	issuer	 	ev__SB_CD_00968	1448	00968-eintrag_vom_1448-07-10.xml	1448-07-10			False	 	1448		
503	pe__erhard_neunkircher_QGW_II_II_3274	maister Erharts Newnkircher des glokengiesser	Erhard Neunkircher der Glockengießer 	m	maister	Meister_in	 	 	glokengiesser	Glockengiesser	 	 	 	 	 	none	 	ev__SB_CD_00968	1448	00968-eintrag_vom_1448-07-10.xml	1448-07-10			False	1448-09-13	1448		
504	pe__heinrich_stoll_SB_CD_00968	Hainrich Stolln des pekchen	Heinrich Stoll der pekch	m	 	 	 	 	pekchen	Baecker	 	 	 	 	 	none	 	ev__SB_CD_00968	1448	00968-eintrag_vom_1448-07-10.xml	1448-07-10			False	 	1448		
505	pe__dorothea_SB_CD_00968	erbern fraun Dorothen, Hannsen Veder des gurtler hausfrawn die emalen den benanten maister Erharten seligen auch emalen elichen gehabt hat	Dorothea Vederin Neunkirchnerin	f	erbern; fraun	ehrbar; Frau	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_00968	1448	00968-eintrag_vom_1448-07-10.xml	1448-07-10			False	 	1448		
506	pe__johann_veder_SB_CD_00968	Hannsen Veder des gurtler	Johann Veder der Gürtler	m	 	 	 	 	gurtler	Guertler	 	 	 	 	 	none	 	ev__SB_CD_00968	1448	00968-eintrag_vom_1448-07-10.xml	1448-07-10			False	 	1448		
507	pe__georg_zwettler_QGW_II_II_2927	Jorg Zwetler, eysenczieher hinder Sand Pangreczen	Georg Zwettler der Eisenzieher hinter St. Pankraz	m	 	 	hinder Sand Pangreczen	hinter	eysenczieher	Eisenzieher	 	 	 	 	 	issuer	 	ev__SB_CD_00969	1448	00969-eintrag_vom_1448-10-30.xml	1448-10-30			False	 	1448		
508	pe__elisabeth_SB_CD_00969	Elsbet sein hausfraw	Elisabeth Zwettlerin	f	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_00969	1448	00969-eintrag_vom_1448-10-30.xml	1448-10-30			False	 	1448		
509	pe__michael_hiltprant_QGW_II_II_2417	Hiltprants des smids	Michael Hiltprant der Schmied	m	 	 	 	 	smids	Schmied	 	 	 	 	 	none	 	ev__SB_CD_00969	1448	00969-eintrag_vom_1448-10-30.xml	1448-10-30			False	 	1448		
510	pe__lorenz_rat_SB_CD_00969	erbern herren herren Larenczen Rat, kaplan der mezz die Hanns Reichel hinder Sant Pangréczn auf dem letter zu Sand Michel gestifft hat	Lorenz Rat	m	erbern; herren; herren	ehrbar; Herr; Herr	 	 	 	 	 	 	kaplan	Kaplan	org__wien-st_michael-altar_st_wolfgang-messe_reichel	recipient	 	ev__SB_CD_00969	1448	00969-eintrag_vom_1448-10-30.xml	1448-10-30			False	 	1448		
511	pe__johann_reichl_SB_CD_00969	Hanns Reichel hinder Sant Pangréczn	Johann Reichl hinter St. Pankraz	m	 	 	hinder Sant Pangréczn	hinter	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_00969	1448	00969-eintrag_vom_1448-10-30.xml	1448-10-30			False	 	1448		
512	pe__jakob_schutwempl_SB_CD_00970	Jacob Schutwémpl, vastzieher	Jakob Schutwémpl der Fasszieher	m	 	 	 	 	vastzieher	Fasszieher	 	 	 	 	 	issuer	 	ev__SB_CD_00970	1448	00970-eintrag_vom_1448-11-20.xml	1448-11-20			False	 	1448		
513	pe__peter_von_aspern_SB_CD_00970	hern Petern von Asparn	Peter von Aspern	m	hern	Herr	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_00970	1448	00970-eintrag_vom_1448-11-20.xml	1448-11-20			False	 	1448		
514	pe__kaspar_SB_CD_00970	erbern herren herren Kasparn, dieczeit cantor zu Sand Steffan zu Wienn	Kaspar	m	erbern; herren; herren	ehrbar; Herr; Herr	 	 	 	 	 	 	cantor	Kantor	org__wien-st_stephan	recipient	 	ev__SB_CD_00970	1448	00970-eintrag_vom_1448-11-20.xml	1448-11-20			False	 	1448		
515	pe__georg_muenich_QGW_II_II_3410	Jorg	Georg Münich	m	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_00971	1448	00971-eintrag_vom_1448-12-16.xml	1448-12-16			False	 	1448		
516	pe__jakob_muenich_QGW_II_II_3410	Jacob, gepruder die Münich	Jakob Münich	m	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_00971	1448	00971-eintrag_vom_1448-12-16.xml	1448-12-16			False	 	1448		
517	pe__peter_von_nussdorf_QGW_II_II_2963	Petern von Nusdorf des sneider	Peter von Nussdorf der Schneider	m	 	 	 	 	sneider	Schneider	 	 	 	 	 	none	 	ev__SB_CD_00971	1448	00971-eintrag_vom_1448-12-16.xml	1448-12-16			False	 	1448		
518	pe__matthias_seirer_SB_CD_00971	hern Mathesen Seirer, caplan der messe die Hainreich Kessler auf allerheiligen altar zu Sant Steffan gestifft hat	Matthias Seirer	m	hern	Herr	 	 	 	 	 	 	caplan	Kaplan	org__wien-st_stephan-altar_allerheiligen-messe_chessler	recipient	 	ev__SB_CD_00971	1448	00971-eintrag_vom_1448-12-16.xml	1448-12-16			False	 	1448		
519	pe__heinrich_chessler_SB_CD_00971	Hainreich Kessler	Heinrich Chessler	m	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_00971	1448	00971-eintrag_vom_1448-12-16.xml	1448-12-16			False	 	1448		
520	pe__kunigunde_QGW_II_III_4053	Kunigund, Hannsen des Hagen seligen witib	Kunigunde Hagenin	f	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01099	1448	01099-eintrag_vom_1448-02-20.xml	1448-02-20			False	 	1448		
521	pe__johann_hagen_QGW_II_III_4053	Hannsen des Hagen seligen	Johann Hagen	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01099	1448	01099-eintrag_vom_1448-02-20.xml	1448-02-20			True	1448-02-20	1448		
522	pe__johann_kollendorffer_SB_CD_01099	erbern Hannsen Kollendorffer	Johann Kollendorffer	m	erbern	ehrbar	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01099	1448	01099-eintrag_vom_1448-02-20.xml	1448-02-20			False	 	1448		
523	pe__anna_SB_CD_01099	tochtern junkfraun Annen	Anna Kollendorffer	f	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01099	1448	01099-eintrag_vom_1448-02-20.xml	1448-02-20			False	 	1448		
524	pe__klara_SB_CD_01099	tochtern Klarn	Klara Kollendorffer	f	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01099	1448	01099-eintrag_vom_1448-02-20.xml	1448-02-20			False	 	1448		
525	pe__dorothea_SB_CD_01099	tochtern Dorothen	Dorothea Kollendorffer	f	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01099	1448	01099-eintrag_vom_1448-02-20.xml	1448-02-20			False	 	1448		
526	pe__kunigunde_SB_CD_01099	tochtern Kunigunden	Kunigunde Kollendorffer	f	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01099	1448	01099-eintrag_vom_1448-02-20.xml	1448-02-20			False	 	1448		
527	pe__katharina_SB_CD_01100	Kathrey, Wentzlaben Grat des schuster hausfrau	Katharina Gratin	f	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01100	1448	01100-eintrag_vom_1448-04-29.xml	1448-04-29			False	 	1448		
528	pe__wenzel_grat_QGW_II_III_4253	Wentzlaben Grat des schuster	Wenzel Grat der Schuster	m	 	 	 	 	schuster	Schuster	 	 	 	 	 	none	 	ev__SB_CD_01100	1448	01100-eintrag_vom_1448-04-29.xml	1448-04-29			False	 	1448		
529	pe__niklas_saur_SB_CD_01100	Niclasen Sawr schuster	Niklas Saur der Schuster	m	 	 	 	 	schuster	Schuster	 	 	 	 	 	none	 	ev__SB_CD_01100	1448	01100-eintrag_vom_1448-04-29.xml	1448-04-29			False	 	1448		
530	pe__erasmus_vinkch_QGW_II_II_3328	erbern Erasm Vinkch schustern anstat und zuhanden	Erasmus Vinkch der Schuster	m	erbern	ehrbar	 	 	schustern	Schuster	 	 	 	 	 	recipient	 	ev__SB_CD_01100	1448	01100-eintrag_vom_1448-04-29.xml	1448-04-29			False	 	1448		
531	pe__matthias_kuntschikch_SB_CD_01100	erbern Mathesen Kuntschikch, den schustern anstat und zuhanden	Matthias Kuntschikch der Schuster	m	erbern	ehrbar	 	 	schustern	Schuster	 	 	 	 	 	recipient	 	ev__SB_CD_01100	1448	01100-eintrag_vom_1448-04-29.xml	1448-04-29			False	 	1448		
532	pe__anna_SB_CD_01100	junkfraun Annen, Hainrichen Unverdrossen des schuster seligen tochter	Anna Unverdrossenin Unverdrossen 	f	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01100	1448	01100-eintrag_vom_1448-04-29.xml	1448-04-29			False	 	1448		
533	pe__heinrich_unverdrossen_SB_CD_01100	Hainrichen Unverdrossen des schuster seligen	Heinrich Unverdrossen Unverdrossen Helmschied helmsmid	m	 	 	 	 	schuster	Schuster	 	 	 	 	 	none	 	ev__SB_CD_01100	1448	01100-eintrag_vom_1448-04-29.xml	1448-04-29			True	1448-04-29	1448		
534	pe__leonhard_gruenpacher_QGW_II_II_2953	Lienhart Grúnpacher	Leonhard Grünpacher	m	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01146	1448	01146-eintrag_vom_1448-04-12.xml	1448-04-12			False	 	1448		
535	pe__leonhard_gruenpacher_QGW_II_II_2953	er	Leonhard Grünpacher	m	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01146	1448	01146-eintrag_vom_1448-04-12.xml	1448-04-12			False	 	1448		
536	pe__anna_QGW_II_II_2953	seiner hausfraun Annen	Anna Grünpacherin	f	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01146	1448	01146-eintrag_vom_1448-04-12.xml	1448-04-12			False	 	1448		
537	pe__johann_von_maires_QGW_II_II_3818	ersamen herren maister Hannsen von Meirs, tumbherren zu Passaw pharrer zu Gars und kanczler anstat und als geschefftherren und als geschefftherren	Johann von Maires	m	ersamen; herren; maister	ehrsam; Herr; Meister_in	 	 	 	 	 	 	pharrer; kanczler	Pfarrer; Kanzler	org__gars-pfarre; org__heiliges_roemisches_reich	recipient	 	ev__SB_CD_01146	1448	01146-eintrag_vom_1448-04-12.xml	1448-04-12			False	 	1448		
538	pe__niklas_ernst_SB_CD_01146	erbern Niclasen Ernst, burger zu Wienn, anstat und als geschefftherren und als geschefftherren	Niklas Ernst 	m	erbern	ehrbar	burger	Buerger_in	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01146	1448	01146-eintrag_vom_1448-04-12.xml	1448-04-12			False	 	1448		
539	pe__katharina_QGW_II_II_3482a	junkfraun Kathrein, Ulreichs Phanczagl seligen und Barbaren seiner hausfraun seligen tochter tochter , die noch nicht vogtper ist	Katharina Phanczaglin	f	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01146	1448	01146-eintrag_vom_1448-04-12.xml	1448-04-12			False	 	1448		
540	pe__ulrich_phanczagl_QGW_II_II_2630	Ulreichs Phanczagl seligen	Ulrich Phanczagl	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01146	1448	01146-eintrag_vom_1448-04-12.xml	1448-04-12			True	1448-04-12	1448		
541	pe__barbara_QGW_II_II_3482a	Barbaren seiner hausfraun seligen	Barbara Phanczaglin	f	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01146	1448	01146-eintrag_vom_1448-04-12.xml	1448-04-12			True	1448-04-12	1448		
542	pe__lorenz_krakauer_SB_CD_01147	Larencz Krakawer, helmsmid	Lorenz Krakauer der Helmschmied	m	 	 	 	 	helmsmid	Helmschmied	 	 	 	 	 	issuer	 	ev__SB_CD_01147	1448	01147-eintrag_vom_1448-04-29.xml	1448-04-29			False	 	1448		
543	pe__johann_peinhekchel_QGW_II_II_3111	Hannsen Painhékchl des Brúnner	Johann Peinhekchl der Brunner	m	 	 	 	 	Brúnner	Bruenner	 	 	 	 	 	none	 	ev__SB_CD_01147	1448	01147-eintrag_vom_1448-04-29.xml	1448-04-29			False	 	1448		
544	pe__georg_brunntaler_SB_CD_00618	erbern weisen Jorgen Bruntaler, kirchmaister Sand Michels kirchen, und seinen nachkomen	Georg Brunntaler	m	erbern; weisen	ehrbar; weise	 	 	 	 	 	 	kirchmaister	Kirchmeister	org__wien-st_michael	recipient	 	ev__SB_CD_01147	1448	01147-eintrag_vom_1448-04-29.xml	1448-04-29			False	 	1448		
545	pe__leonhard_kriech_QGW_II_II_3126	Lienhart Kriech, Hannsen Kriechen des kursner seligen sun	Leonhard Kriech	m	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01148	1448	01148-eintrag_vom_1448-05-17.xml	1448-05-17			False	 	1448		
546	pe__johann_kriech_QGW_II_II_3126	Hannsen Kriechen des kursner seligen	Johann Kriech	m	 	 	 	 	kursner	Kuerschner	 	 	 	 	 	none	 	ev__SB_CD_01148	1448	01148-eintrag_vom_1448-05-17.xml	1448-05-17			True	1448-05-17	1448		
547	pe__martin_wachsgiesser_QGW_II_I_1494	Martine des Wachsgiesser	Martin der Wachsgiesser	m	 	 	 	 	Wachsgiesser	Wachsgiesser	 	 	 	 	 	none	 	ev__SB_CD_01148	1448	01148-eintrag_vom_1448-05-17.xml	1448-05-17			False	 	1448		
548	pe__elisabeth_SB_CD_01148	edeln fraun Elspethen, Wolfgangen des Réwtter seligen witiben	Elisabeth Reuterin	f	edeln; fraun	edel; Frau	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01148	1448	01148-eintrag_vom_1448-05-17.xml	1448-05-17			False	 	1448		
549	pe__wolfgang_reuter_SB_CD_01148	Wolfgangen des Réwtter seligen	Wolfgang Reuter	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01148	1448	01148-eintrag_vom_1448-05-17.xml	1448-05-17			True	1448-05-17	1448		
550	pe__lorenz_swarcz_SB_CD_00626	Lorentz Swartz	Lorenz Swarcz	m	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01149	1448	01149-eintrag_vom_1448-09-02.xml	1448-09-02			False	 	1448		
551	pe__katharina_SB_CD_01149	Kathreý, sein hawsfraw	Lorenz Swarczin	f	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01149	1448	01149-eintrag_vom_1448-09-02.xml	1448-09-02			False	 	1448		
552	pe__barbara_SB_CD_01149	erbern frawn Barbaren, Casparn Scharf seligen wittib	Barbara Scharfin	f	erbern; frawn	ehrbar; Frau	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01149	1448	01149-eintrag_vom_1448-09-02.xml	1448-09-02			False	 	1448		
553	pe__kaspar_scharf_SB_CD_01149	Casparn Scharf seligen	Kaspar Scharf	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01149	1448	01149-eintrag_vom_1448-09-02.xml	1448-09-02			True	1448-09-02	1448		
554	pe__leonhard_kriech_QGW_II_II_3126	Linhart Kriech hat für	Leonhard Kriech	m	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01150	1448	01150-eintrag_vom_1448-03-04.xml	1448-03-04			False	 	1448		
555	pe__friedrich_von_minden_SB_CD_01150	seinen steufvater Fridreichen von Minden den kursner	Friedrich von Minden der Kursner	m	 	 	 	 	kursner	Kuerschner	 	 	 	 	 	none	 	ev__SB_CD_01150	1448	01150-eintrag_vom_1448-03-04.xml	1448-03-04			False	 	1448		
556	pe__georg_schuchler_QGW_II_II_3272	Jorgen Schuchler	Georg Schuchler Schüchler 	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01150	1448	01150-eintrag_vom_1448-03-04.xml	1448-03-04			False	 	1448		
557	pe__elisabeth_SB_CD_01150	fraw Elsbet Wolfgangs des Kerntter witib witib	Elisabeth Kerntterin	f	fraw	Frau	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01150	1448	01150-eintrag_vom_1448-03-04.xml	1448-03-04			False	 	1448		
558	pe__wolfgang_kerntter_SB_CD_01150	Wolfgangs des Kerntter witib	Wolfgang Kerntter	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01150	1448	01150-eintrag_vom_1448-03-04.xml	1448-03-04			True	1448-03-04	1448		
559	pe__johann_putzl_SB_CD_01150	erbern Hannsen Püczel burger zu Lindau	Johann Putzl Püczel	m	erbern	ehrbar	burger	Buerger_in	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01150	1448	01150-eintrag_vom_1448-03-04.xml	1448-03-04			False	 	1448		
560	pe__michael_viregk_SB_CD_01239	Michel Viregk	Michael Viereck	m	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01239	1448	01239-eintrag_vom_1448-03-13.xml	1448-03-13			False	 	1448		
561	pe__lorenz_swancz_QGW_II_II_2627	Larenczen des Swancz	Lorenz Swancz	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01239	1448	01239-eintrag_vom_1448-03-13.xml	1448-03-13			False	 	1448		
562	pe__katharina_SB_CD_01239	Seiner hausfraun Kathrein, die emalen Wenczlaben kaufman burger zu Kornnewnburg auch elichen gehabt hat	Katharina Viereckin	f	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01239	1448	01239-eintrag_vom_1448-03-13.xml	1448-03-13			False	 	1448		
563	pe__wenzel_SB_CD_1239	emalen Wenczlaben kaufman burger zu Kornnewnburg	Wenzel der Kaufmann	m	 	 	burger	Buerger_in	kaufman	Kaufmann	 	 	 	 	 	none	 	ev__SB_CD_01239	1448	01239-eintrag_vom_1448-03-13.xml	1448-03-13			True	1448-03-13	1448		
564	pe__ambrosius_SB_CD_1239	Ambrosien kindern kindern	Ambrosius	m	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01239	1448	01239-eintrag_vom_1448-03-13.xml	1448-03-13			False	 	1448		
565	pe__ludmilia_SB_CD_1239	Ludmilla, kindern kindern	Ludmilia	f	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01239	1448	01239-eintrag_vom_1448-03-13.xml	1448-03-13			False	 	1448		
566	pe__matthias_voburger_SB_CD_01240	Mathias Vogburger, mitburger zu Wienn	Matthias Voburger Vogburger	m	 	 	mitburger	Buerger_in	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01240	1448	01240-eintrag_vom_1448-03-15.xml	1448-03-15			False	 	1448		
567	pe__michael_haunolt_QGW_II_II_3616	erbern Micheln Hawnolten, burger zu Wienn, seim swager	Michael Haunolt	m	erbern	ehrbar	burger	Buerger_in	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01240	1448	01240-eintrag_vom_1448-03-15.xml	1448-03-15			False	 	1448		
568	pe__margarethe_SB_CD_01240	Margreten, seiner hausfraun	Margarethe Haunoltin	f	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01240	1448	01240-eintrag_vom_1448-03-15.xml	1448-03-15			False	 	1448		
569	pe__michael_toller_SB_CD_01241	Michel Tóllr, fleischhakcher	Michael Toller	m	 	 	 	 	fleischhakcher	Fleischhacker	 	 	 	 	 	issuer	 	ev__SB_CD_01241	1448	01241-eintrag_vom_1448-06-21.xml	1448-06-21			False	 	1448		
570	pe__dorothea_SB_CD_01241	Dorothe, sein hausfrau	Dorothea Tollerin	f	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01241	1448	01241-eintrag_vom_1448-06-21.xml	1448-06-21			False	 	1448		
571	pe__meinhard_riemer_QGW_II_II_2391	Meinharts Riemer	Meinhard Riemer	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01241	1448	01241-eintrag_vom_1448-06-21.xml	1448-06-21			False	 	1448		
572	pe__simon_vankch_QGW_II_II_2391	Symons Vankchen	Simon Vankch	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01241	1448	01241-eintrag_vom_1448-06-21.xml	1448-06-21			False	 	1448		
573	pe__niklas_noter_SB_CD_01241	hern Niclasen Notter, capplan der messe die maister Albertinus der pucharczt auf Unser Fraun Altar zu Sand Steffan gestifft hat	Niklas Noter	m	hern	Herr	 	 	 	 	 	 	capplan	Kaplan	org__wien-st_stephan-altar_st_maria-messe_albrecht_bucharzt	recipient	 	ev__SB_CD_01241	1448	01241-eintrag_vom_1448-06-21.xml	1448-06-21			False	 	1448		
574	pe__albrecht_bucharzt_SB_CD_01241	maister Albertinus der pucharczt	Albrecht Albertinus Bucharzt der Bucharzt	m	maister	Meister_in	 	 	pucharczt	Bucharzt	 	 	 	 	 	issuer	 	ev__SB_CD_01241	1448	01241-eintrag_vom_1448-06-21.xml	1448-06-21			False	 	1448		
575	pe__michael_haffner_SB_CD_01242	Michel Hafner	Michael Haffner	m	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01242	1448	01242-eintrag_vom_1448-11-15.xml	1448-11-15			False	 	1448		
576	pe__katharina_SB_CD_01242	Kathrey, sein hausfraw , die emaln Linharten Unpaw seligen auch elichen gehabt hat	Katharina Haffnerin Unpauin	f	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01242	1448	01242-eintrag_vom_1448-11-15.xml	1448-11-15			False	 	1448		
577	pe__leonhard_unpau_SB_CD_01242	Linharten Unpaw seligen	Leonhard Unpau	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01242	1448	01242-eintrag_vom_1448-11-15.xml	1448-11-15			True	1448-11-15	1448		
578	pe__albrecht_ladner_SB_CD_01242	Alberts des dren Ladner	Albrecht Ladner	m	 	 	 	 	Ladner	xxx	 	 	 	 	 	none	 	ev__SB_CD_01242	1448	01242-eintrag_vom_1448-11-15.xml	1448-11-15			False	 	1448		
579	pe__peter_unpau_SB_CD_01242	Petern írm sun sun den die vorgenant Kathrey mit dem egenanten irm erern mann Linharten Unpaw seligen gehabt und im hat	Peter Unpau	m	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01242	1448	01242-eintrag_vom_1448-11-15.xml	1448-11-15			False	 	1448		
580	pe__michael_praunsperger_QGW_II_II_3274	Michel Praunsperger, der riemer	Michael Praunsperger der Riemer 	m	 	 	 	 	riemer	Riemer	 	 	 	 	 	issuer	 	ev__SB_CD_01243	1448	01243-eintrag_vom_1448-09-13.xml	1448-09-13			False	 	1448		
581	pe__meinhard_riemer_QGW_II_II_2391	Meinharts des Riemer	Meinhard Riemer	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01243	1448	01243-eintrag_vom_1448-09-13.xml	1448-09-13			False	 	1448		
582	pe__simon_vankch_QGW_II_II_2391	Symons Vankchen	Simon Vankch	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01243	1448	01243-eintrag_vom_1448-09-13.xml	1448-09-13			False	 	1448		
583	pe__johann_winter_QGW_II_II_3192	Hannsen Winter des kramer	Johann Winter der Kramer	m	 	 	 	 	kramer	Kramer	 	 	 	 	 	none	 	ev__SB_CD_01243	1448	01243-eintrag_vom_1448-09-13.xml	1448-09-13			False	 	1448		
584	pe__anna_QGW_II_II_3274	egnanten Praunsperger erere hausfrau Anna, der got gnad	Anna Praunspergerin 	f	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01243	1448	01243-eintrag_vom_1448-09-13.xml	1448-09-13			True	1448-09-13	1448		
585	pe__hermann_hesel_QGW_II_II_3274	Herman dem Hésl	Hermann Hesel 	m	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01243	1448	01243-eintrag_vom_1448-09-13.xml	1448-09-13			False	 	1448		
586	pe__margarethe_QGW_II_II_3274	erbern Margret, seiner hausfraun , Erharts Newnkircher des glokengiesser seligen tochter	Margarethe Praunspergerin Neunkircherin 	f	erbern	ehrbar	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01243	1448	01243-eintrag_vom_1448-09-13.xml	1448-09-13			False	 	1448		
587	pe__erhard_neunkircher_QGW_II_II_3274	Erharts Newnkircher des glokengiesser seligen	Erhard Neunkircher der Glockengießer 	m	 	 	 	 	glokengiesser	Glockengiesser	 	 	 	 	 	none	 	ev__SB_CD_01243	1448	01243-eintrag_vom_1448-09-13.xml	1448-09-13			True	1448-09-13	1448		
588	pe__niklas_vaschang_SB_CD_01433	Niclas Vaschang, der veber	Niklas Vaschang 	m	 	 	 	 	veber	 	 	 	 	 	 	recipient	 	ev__SB_CD_01418	1448	01418-eintrag_vom_1448-09-06.xml	1448-09-06			False	 	1448		
589	pe__katharina_SB_CD_01433	Kathrey, sein hausfraw	Katharina Vaschangin 	f	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01418	1448	01418-eintrag_vom_1448-09-06.xml	1448-09-06			False	 	1448		
590	pe__ulrich_peck_SB_CD_01433	Ulreichen des Pekchen	Ulrich Peck 	m	 	 	 	 	Pekchen	Baecker	 	 	 	 	 	none	 	ev__SB_CD_01418	1448	01418-eintrag_vom_1448-09-06.xml	1448-09-06			False	 	1448		
